=== OVS Snapshot: post_churn @ 2026-04-19T23:39:25,328393307-07:00 ===
--- agg1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2): flags=[more]
 cookie=0x0, duration=8004.427s, table=0, n_packets=5861, n_bytes=351660, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=15.974s, table=0, n_packets=34329, n_bytes=1576702586, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.246,nw_dst=10.0.1.244,tp_src=47878,tp_dst=5001 actions=set_field:00:00:00:00:01:f2->eth_dst,output:22
 cookie=0x0, duration=10.147s, table=0, n_packets=2, n_bytes=128, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.220,nw_dst=10.0.0.222,tp_src=5001,tp_dst=54770 actions=set_field:00:00:00:00:00:de->eth_dst,output:1
 cookie=0x0, duration=10.134s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.212,nw_dst=10.0.1.210,tp_src=42738,tp_dst=5001 actions=set_field:00:00:00:00:01:d0->eth_dst,output:9
 cookie=0x0, duration=10.134s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.1.210,nw_dst=10.0.0.212,tp_src=5001,tp_dst=42738 actions=set_field:00:00:00:00:00:d4->eth_dst,output:1
 cookie=0x0, duration=10.125s, table=0, n_packets=3, n_bytes=202, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.221,nw_dst=10.0.1.219,tp_src=33162,tp_dst=5001 actions=set_field:00:00:00:00:01:d9->eth_dst,output:18
 cookie=0x0, duration=10.124s, table=0, n_packets=2, n_bytes=128, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.219,nw_dst=10.0.0.221,tp_src=5001,tp_dst=33162 actions=set_field:00:00:00:00:00:dd->eth_dst,output:1
 cookie=0x0, duration=9.981s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.223,nw_dst=10.0.1.221,tp_src=60892,tp_dst=5001 actions=set_field:00:00:00:00:01:db->eth_dst,output:20
 cookie=0x0, duration=9.981s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.221,nw_dst=10.0.0.223,tp_src=5001,tp_dst=60892 actions=set_field:00:00:00:00:00:df->eth_dst,output:1
 cookie=0x0, duration=9.916s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.227,nw_dst=10.0.1.225,tp_src=36892,tp_dst=5001 actions=set_field:00:00:00:00:01:df->eth_dst,output:24
 cookie=0x0, duration=9.916s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.1.225,nw_dst=10.0.0.227,tp_src=5001,tp_dst=36892 actions=set_field:00:00:00:00:00:e3->eth_dst,output:1
 cookie=0x0, duration=9.844s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.224,nw_dst=10.0.1.222,tp_src=60548,tp_dst=5001 actions=set_field:00:00:00:00:01:dc->eth_dst,output:21
 cookie=0x0, duration=9.844s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.1.222,nw_dst=10.0.0.224,tp_src=5001,tp_dst=60548 actions=set_field:00:00:00:00:00:e0->eth_dst,output:1
 cookie=0x0, duration=9.835s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.225,nw_dst=10.0.1.223,tp_src=43598,tp_dst=5001 actions=set_field:00:00:00:00:01:dd->eth_dst,output:22
 cookie=0x0, duration=9.835s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.223,nw_dst=10.0.0.225,tp_src=5001,tp_dst=43598 actions=set_field:00:00:00:00:00:e1->eth_dst,output:1
 cookie=0x0, duration=9.821s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.214,nw_dst=10.0.1.212,tp_src=54460,tp_dst=5001 actions=set_field:00:00:00:00:01:d2->eth_dst,output:11
 cookie=0x0, duration=9.821s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.1.212,nw_dst=10.0.0.214,tp_src=5001,tp_dst=54460 actions=set_field:00:00:00:00:00:d6->eth_dst,output:1
 cookie=0x0, duration=9.807s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.219,nw_dst=10.0.1.217,tp_src=36648,tp_dst=5001 actions=set_field:00:00:00:00:01:d7->eth_dst,output:16
 cookie=0x0, duration=9.786s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.207,nw_dst=10.0.1.205,tp_src=44306,tp_dst=5001 actions=set_field:00:00:00:00:01:cb->eth_dst,output:4
 cookie=0x0, duration=9.786s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.1.205,nw_dst=10.0.0.207,tp_src=5001,tp_dst=44306 actions=set_field:00:00:00:00:00:cf->eth_dst,output:1
 cookie=0x0, duration=9.786s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.217,nw_dst=10.0.1.215,tp_src=34824,tp_dst=5001 actions=set_field:00:00:00:00:01:d5->eth_dst,output:14
 cookie=0x0, duration=9.773s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.218,nw_dst=10.0.1.216,tp_src=47920,tp_dst=5001 actions=set_field:00:00:00:00:01:d6->eth_dst,output:15
 cookie=0x0, duration=9.761s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.209,nw_dst=10.0.1.207,tp_src=60542,tp_dst=5001 actions=set_field:00:00:00:00:01:cd->eth_dst,output:6
 cookie=0x0, duration=9.761s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.1.207,nw_dst=10.0.0.209,tp_src=5001,tp_dst=60542 actions=set_field:00:00:00:00:00:d1->eth_dst,output:1
 cookie=0x0, duration=9.761s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.228,nw_dst=10.0.1.226,tp_src=43776,tp_dst=5001 actions=set_field:00:00:00:00:01:e0->eth_dst,output:25
 cookie=0x0, duration=9.714s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.206,nw_dst=10.0.1.204,tp_src=58270,tp_dst=5001 actions=set_field:00:00:00:00:01:ca->eth_dst,output:3
 cookie=0x0, duration=9.714s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.1.204,nw_dst=10.0.0.206,tp_src=5001,tp_dst=58270 actions=set_field:00:00:00:00:00:ce->eth_dst,output:1
 cookie=0x0, duration=9.708s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.210,nw_dst=10.0.1.208,tp_src=60794,tp_dst=5001 actions=set_field:00:00:00:00:01:ce->eth_dst,output:7
 cookie=0x0, duration=9.708s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.1.208,nw_dst=10.0.0.210,tp_src=5001,tp_dst=60794 actions=set_field:00:00:00:00:00:d2->eth_dst,output:1
 cookie=0x0, duration=9.708s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.222,nw_dst=10.0.1.220,tp_src=54736,tp_dst=5001 actions=set_field:00:00:00:00:01:da->eth_dst,output:19
 cookie=0x0, duration=9.708s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.220,nw_dst=10.0.0.222,tp_src=5001,tp_dst=54736 actions=set_field:00:00:00:00:00:de->eth_dst,output:1
 cookie=0x0, duration=9.696s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.221,nw_dst=10.0.1.219,tp_src=33134,tp_dst=5001 actions=set_field:00:00:00:00:01:d9->eth_dst,output:18
 cookie=0x0, duration=9.696s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.219,nw_dst=10.0.0.221,tp_src=5001,tp_dst=33134 actions=set_field:00:00:00:00:00:dd->eth_dst,output:1
 cookie=0x0, duration=9.666s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.208,nw_dst=10.0.1.206,tp_src=53504,tp_dst=5001 actions=set_field:00:00:00:00:01:cc->eth_dst,output:5
 cookie=0x0, duration=9.666s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.1.206,nw_dst=10.0.0.208,tp_src=5001,tp_dst=53504 actions=set_field:00:00:00:00:00:d0->eth_dst,output:1
 cookie=0x0, duration=9.644s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.216,nw_dst=10.0.1.214,tp_src=39588,tp_dst=5001 actions=set_field:00:00:00:00:01:d4->eth_dst,output:13
 cookie=0x0, duration=9.644s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.214,nw_dst=10.0.0.216,tp_src=5001,tp_dst=39588 actions=set_field:00:00:00:00:00:d8->eth_dst,output:1
 cookie=0x0, duration=9.644s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.227,nw_dst=10.0.1.225,tp_src=36868,tp_dst=5001 actions=set_field:00:00:00:00:01:df->eth_dst,output:24
 cookie=0x0, duration=9.644s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.1.225,nw_dst=10.0.0.227,tp_src=5001,tp_dst=36868 actions=set_field:00:00:00:00:00:e3->eth_dst,output:1
 cookie=0x0, duration=9.635s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.211,nw_dst=10.0.1.209,tp_src=52198,tp_dst=5001 actions=set_field:00:00:00:00:01:cf->eth_dst,output:8
 cookie=0x0, duration=9.635s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.1.209,nw_dst=10.0.0.211,tp_src=5001,tp_dst=52198 actions=set_field:00:00:00:00:00:d3->eth_dst,output:1
 cookie=0x0, duration=9.625s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.219,nw_dst=10.0.1.217,tp_src=36686,tp_dst=5001 actions=set_field:00:00:00:00:01:d7->eth_dst,output:16
 cookie=0x0, duration=9.625s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.217,nw_dst=10.0.0.219,tp_src=5001,tp_dst=36686 actions=set_field:00:00:00:00:00:db->eth_dst,output:1
 cookie=0x0, duration=9.613s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.215,nw_dst=10.0.1.213,tp_src=42532,tp_dst=5001 actions=set_field:00:00:00:00:01:d3->eth_dst,output:12
 cookie=0x0, duration=9.613s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.1.213,nw_dst=10.0.0.215,tp_src=5001,tp_dst=42532 actions=set_field:00:00:00:00:00:d7->eth_dst,output:1
 cookie=0x0, duration=9.590s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.217,nw_dst=10.0.1.215,tp_src=34868,tp_dst=5001 actions=set_field:00:00:00:00:01:d5->eth_dst,output:14
 cookie=0x0, duration=9.590s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.215,nw_dst=10.0.0.217,tp_src=5001,tp_dst=34868 actions=set_field:00:00:00:00:00:d9->eth_dst,output:1
 cookie=0x0, duration=9.556s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.218,nw_dst=10.0.1.216,tp_src=47968,tp_dst=5001 actions=set_field:00:00:00:00:01:d6->eth_dst,output:15
 cookie=0x0, duration=9.556s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.1.216,nw_dst=10.0.0.218,tp_src=5001,tp_dst=47968 actions=set_field:00:00:00:00:00:da->eth_dst,output:1
 cookie=0x0, duration=9.533s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.205,nw_dst=10.0.1.203,tp_src=33268,tp_dst=5001 actions=set_field:00:00:00:00:01:c9->eth_dst,output:2
 cookie=0x0, duration=9.533s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.1.203,nw_dst=10.0.0.205,tp_src=5001,tp_dst=33268 actions=set_field:00:00:00:00:00:cd->eth_dst,output:1
 cookie=0x0, duration=9.521s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.220,nw_dst=10.0.1.218,tp_src=33470,tp_dst=5001 actions=set_field:00:00:00:00:01:d8->eth_dst,output:17
 cookie=0x0, duration=9.521s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.218,nw_dst=10.0.0.220,tp_src=5001,tp_dst=33470 actions=set_field:00:00:00:00:00:dc->eth_dst,output:1
 cookie=0x0, duration=9.489s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.213,nw_dst=10.0.1.211,tp_src=35300,tp_dst=5001 actions=set_field:00:00:00:00:01:d1->eth_dst,output:10
 cookie=0x0, duration=9.489s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.1.211,nw_dst=10.0.0.213,tp_src=5001,tp_dst=35300 actions=set_field:00:00:00:00:00:d5->eth_dst,output:1
 cookie=0x0, duration=9.425s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.228,nw_dst=10.0.1.226,tp_src=43792,tp_dst=5001 actions=set_field:00:00:00:00:01:e0->eth_dst,output:25
 cookie=0x0, duration=9.425s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=25,nw_src=10.0.1.226,nw_dst=10.0.0.228,tp_src=5001,tp_dst=43792 actions=set_field:00:00:00:00:00:e4->eth_dst,output:1
 cookie=0x0, duration=9.417s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.212,nw_dst=10.0.1.210,tp_src=42748,tp_dst=5001 actions=set_field:00:00:00:00:01:d0->eth_dst,output:9
 cookie=0x0, duration=9.417s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.1.210,nw_dst=10.0.0.212,tp_src=5001,tp_dst=42748 actions=set_field:00:00:00:00:00:d4->eth_dst,output:1
 cookie=0x0, duration=9.300s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.222,nw_dst=10.0.1.220,tp_src=54780,tp_dst=5001 actions=set_field:00:00:00:00:01:da->eth_dst,output:19
 cookie=0x0, duration=9.300s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.220,nw_dst=10.0.0.222,tp_src=5001,tp_dst=54780 actions=set_field:00:00:00:00:00:de->eth_dst,output:1
 cookie=0x0, duration=9.288s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.221,nw_dst=10.0.1.219,tp_src=33174,tp_dst=5001 actions=set_field:00:00:00:00:01:d9->eth_dst,output:18
 cookie=0x0, duration=9.288s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.219,nw_dst=10.0.0.221,tp_src=5001,tp_dst=33174 actions=set_field:00:00:00:00:00:dd->eth_dst,output:1
 cookie=0x0, duration=9.248s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.226,nw_dst=10.0.1.224,tp_src=43892,tp_dst=5001 actions=set_field:00:00:00:00:01:de->eth_dst,output:23
 cookie=0x0, duration=9.248s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=23,nw_src=10.0.1.224,nw_dst=10.0.0.226,tp_src=5001,tp_dst=43892 actions=set_field:00:00:00:00:00:e2->eth_dst,output:1
 cookie=0x0, duration=9.198s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.214,nw_dst=10.0.1.212,tp_src=54472,tp_dst=5001 actions=set_field:00:00:00:00:01:d2->eth_dst,output:11
 cookie=0x0, duration=9.198s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.1.212,nw_dst=10.0.0.214,tp_src=5001,tp_dst=54472 actions=set_field:00:00:00:00:00:d6->eth_dst,output:1
 cookie=0x0, duration=9.178s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.223,nw_dst=10.0.1.221,tp_src=60894,tp_dst=5001 actions=set_field:00:00:00:00:01:db->eth_dst,output:20
 cookie=0x0, duration=9.178s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.221,nw_dst=10.0.0.223,tp_src=5001,tp_dst=60894 actions=set_field:00:00:00:00:00:df->eth_dst,output:1
 cookie=0x0, duration=9.158s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.207,nw_dst=10.0.1.205,tp_src=44320,tp_dst=5001 actions=set_field:00:00:00:00:01:cb->eth_dst,output:4
 cookie=0x0, duration=9.158s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.1.205,nw_dst=10.0.0.207,tp_src=5001,tp_dst=44320 actions=set_field:00:00:00:00:00:cf->eth_dst,output:1
 cookie=0x0, duration=9.116s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.209,nw_dst=10.0.1.207,tp_src=60554,tp_dst=5001 actions=set_field:00:00:00:00:01:cd->eth_dst,output:6
 cookie=0x0, duration=9.116s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.1.207,nw_dst=10.0.0.209,tp_src=5001,tp_dst=60554 actions=set_field:00:00:00:00:00:d1->eth_dst,output:1
 cookie=0x0, duration=9.106s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.227,nw_dst=10.0.1.225,tp_src=36902,tp_dst=5001 actions=set_field:00:00:00:00:01:df->eth_dst,output:24
 cookie=0x0, duration=9.106s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.1.225,nw_dst=10.0.0.227,tp_src=5001,tp_dst=36902 actions=set_field:00:00:00:00:00:e3->eth_dst,output:1
 cookie=0x0, duration=9.083s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.206,nw_dst=10.0.1.204,tp_src=58284,tp_dst=5001 actions=set_field:00:00:00:00:01:ca->eth_dst,output:3
 cookie=0x0, duration=9.083s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.1.204,nw_dst=10.0.0.206,tp_src=5001,tp_dst=58284 actions=set_field:00:00:00:00:00:ce->eth_dst,output:1
 cookie=0x0, duration=9.073s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.208,nw_dst=10.0.1.206,tp_src=53518,tp_dst=5001 actions=set_field:00:00:00:00:01:cc->eth_dst,output:5
 cookie=0x0, duration=9.073s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.1.206,nw_dst=10.0.0.208,tp_src=5001,tp_dst=53518 actions=set_field:00:00:00:00:00:d0->eth_dst,output:1
 cookie=0x0, duration=9.061s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.216,nw_dst=10.0.1.214,tp_src=39600,tp_dst=5001 actions=set_field:00:00:00:00:01:d4->eth_dst,output:13
 cookie=0x0, duration=9.061s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.214,nw_dst=10.0.0.216,tp_src=5001,tp_dst=39600 actions=set_field:00:00:00:00:00:d8->eth_dst,output:1
 cookie=0x0, duration=9.050s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.225,nw_dst=10.0.1.223,tp_src=43606,tp_dst=5001 actions=set_field:00:00:00:00:01:dd->eth_dst,output:22
 cookie=0x0, duration=9.050s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.223,nw_dst=10.0.0.225,tp_src=5001,tp_dst=43606 actions=set_field:00:00:00:00:00:e1->eth_dst,output:1
 cookie=0x0, duration=9.044s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.224,nw_dst=10.0.1.222,tp_src=60564,tp_dst=5001 actions=set_field:00:00:00:00:01:dc->eth_dst,output:21
 cookie=0x0, duration=9.044s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.1.222,nw_dst=10.0.0.224,tp_src=5001,tp_dst=60564 actions=set_field:00:00:00:00:00:e0->eth_dst,output:1
 cookie=0x0, duration=9.007s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.210,nw_dst=10.0.1.208,tp_src=60800,tp_dst=5001 actions=set_field:00:00:00:00:01:ce->eth_dst,output:7
 cookie=0x0, duration=9.007s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.1.208,nw_dst=10.0.0.210,tp_src=5001,tp_dst=60800 actions=set_field:00:00:00:00:00:d2->eth_dst,output:1
 cookie=0x0, duration=9.007s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.217,nw_dst=10.0.1.215,tp_src=34834,tp_dst=5001 actions=set_field:00:00:00:00:01:d5->eth_dst,output:14
 cookie=0x0, duration=9.007s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.215,nw_dst=10.0.0.217,tp_src=5001,tp_dst=34834 actions=set_field:00:00:00:00:00:d9->eth_dst,output:1
 cookie=0x0, duration=8.998s, table=0, n_packets=5, n_bytes=310, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.220,nw_dst=10.0.1.218,tp_src=33442,tp_dst=5001 actions=set_field:00:00:00:00:01:d8->eth_dst,output:17
 cookie=0x0, duration=8.998s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.218,nw_dst=10.0.0.220,tp_src=5001,tp_dst=33442 actions=set_field:00:00:00:00:00:dc->eth_dst,output:1
 cookie=0x0, duration=8.966s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.219,nw_dst=10.0.1.217,tp_src=36702,tp_dst=5001 actions=set_field:00:00:00:00:01:d7->eth_dst,output:16
 cookie=0x0, duration=8.966s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.217,nw_dst=10.0.0.219,tp_src=5001,tp_dst=36702 actions=set_field:00:00:00:00:00:db->eth_dst,output:1
 cookie=0x0, duration=8.955s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.217,nw_dst=10.0.1.215,tp_src=34878,tp_dst=5001 actions=set_field:00:00:00:00:01:d5->eth_dst,output:14
 cookie=0x0, duration=8.955s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.215,nw_dst=10.0.0.217,tp_src=5001,tp_dst=34878 actions=set_field:00:00:00:00:00:d9->eth_dst,output:1
 cookie=0x0, duration=8.942s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.205,nw_dst=10.0.1.203,tp_src=33270,tp_dst=5001 actions=set_field:00:00:00:00:01:c9->eth_dst,output:2
 cookie=0x0, duration=8.942s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.1.203,nw_dst=10.0.0.205,tp_src=5001,tp_dst=33270 actions=set_field:00:00:00:00:00:cd->eth_dst,output:1
 cookie=0x0, duration=8.930s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.213,nw_dst=10.0.1.211,tp_src=35306,tp_dst=5001 actions=set_field:00:00:00:00:01:d1->eth_dst,output:10
 cookie=0x0, duration=8.930s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.1.211,nw_dst=10.0.0.213,tp_src=5001,tp_dst=35306 actions=set_field:00:00:00:00:00:d5->eth_dst,output:1
 cookie=0x0, duration=8.922s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.215,nw_dst=10.0.1.213,tp_src=42538,tp_dst=5001 actions=set_field:00:00:00:00:01:d3->eth_dst,output:12
 cookie=0x0, duration=8.922s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.1.213,nw_dst=10.0.0.215,tp_src=5001,tp_dst=42538 actions=set_field:00:00:00:00:00:d7->eth_dst,output:1
 cookie=0x0, duration=8.897s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.211,nw_dst=10.0.1.209,tp_src=52206,tp_dst=5001 actions=set_field:00:00:00:00:01:cf->eth_dst,output:8
 cookie=0x0, duration=8.897s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.1.209,nw_dst=10.0.0.211,tp_src=5001,tp_dst=52206 actions=set_field:00:00:00:00:00:d3->eth_dst,output:1
 cookie=0x0, duration=8.897s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.220,nw_dst=10.0.1.218,tp_src=33482,tp_dst=5001 actions=set_field:00:00:00:00:01:d8->eth_dst,output:17
